customer_id,product_id,interaction_type,interaction_date
C9339,P9747,clicked,2024-03-13
C3565,P7230,purchased,2024-03-28
C5772,P4599,clicked,2024-02-08
C5772,P5530,viewed,2024-05-11
C6862,P5251,clicked,2024-08-27
C4506,P7730,viewed,2024-08-02
C9792,P5745,purchased,2024-06-28
C1527,P2893,purchased,2024-04-12
C9339,P3486,clicked,2024-04-19
C1828,P1847,viewed,2024-02-26
C5297,P6959,purchased,2024-11-12
C8433,P7053,viewed,2024-07-24
C5568,P7802,viewed,2024-05-27
C5955,P6079,viewed,2024-03-21
C5310,P3507,viewed,2024-08-14
C3565,P4281,purchased,2024-09-28
C7193,P1847,viewed,2024-10-28
C3946,P9149,purchased,2024-07-16
C9434,P2146,clicked,2024-08-12
C1648,P7740,viewed,2024-11-20
C3946,P9142,clicked,2024-09-23
C1438,P6871,viewed,2024-02-15
C4999,P2376,purchased,2024-05-14
C3793,P9428,purchased,2024-12-05
C6989,P1657,purchased,2024-08-29
C5955,P4023,clicked,2024-10-12
C4530,P6515,viewed,2024-05-13
C3501,P6926,viewed,2024-06-29
C7186,P6427,purchased,2024-05-31
C2447,P8788,viewed,2024-01-30
C7193,P8656,viewed,2024-08-09
C9615,P3298,purchased,2024-06-23
C6946,P1521,purchased,2024-07-03
C8619,P9425,clicked,2024-06-03
C3501,P6455,viewed,2024-10-12
C7193,P6025,viewed,2024-06-04
C3365,P6593,viewed,2024-01-25
C1827,P4418,viewed,2024-05-13
C1648,P5052,clicked,2024-11-26
C5715,P2543,purchased,2024-02-14
C9304,P5766,purchased,2024-12-13
C1140,P1200,clicked,2024-04-08
C5118,P9510,viewed,2024-01-14
C2344,P5107,purchased,2024-11-22
C3325,P7931,purchased,2024-05-02
C5905,P5362,clicked,2024-08-23
C5458,P1200,viewed,2024-10-27
C1627,P2202,purchased,2024-06-15
C4616,P5710,purchased,2024-12-03
C3565,P3870,purchased,2024-06-14
C1648,P5222,purchased,2024-08-29
C5567,P9969,clicked,2024-01-14
C2447,P4242,clicked,2024-04-10
C1166,P2318,viewed,2024-04-16
C9694,P4418,purchased,2024-05-22
C4799,P5251,clicked,2024-11-23
C3565,P8297,viewed,2024-01-22
C6461,P3483,clicked,2024-09-27
C8901,P6692,purchased,2024-06-07
C5297,P4061,clicked,2024-09-05
C5256,P8999,purchased,2024-08-03
C9535,P1692,clicked,2024-09-09
C3896,P3393,clicked,2024-01-03
C5458,P3602,purchased,2024-06-07
C3497,P5362,purchased,2024-02-12
C5118,P1214,clicked,2024-10-12
C3816,P5451,clicked,2024-12-12
C9339,P5927,viewed,2024-04-10
C3565,P7638,viewed,2024-04-22
C4883,P7740,purchased,2024-11-26
C5567,P4908,clicked,2024-03-12
C1627,P8061,clicked,2024-08-12
C1140,P3787,purchased,2024-06-04
C5227,P1862,clicked,2024-03-22
C5568,P3113,purchased,2024-12-09
C7435,P7748,purchased,2024-04-09
C3763,P5445,viewed,2024-08-27
C4044,P5170,purchased,2024-01-07
C1827,P8151,purchased,2024-05-10
C4044,P6038,viewed,2024-04-21
C3816,P5065,purchased,2024-10-04
C6463,P1125,viewed,2024-02-23
C8433,P9969,clicked,2024-07-10
C1166,P5251,viewed,2024-08-15
C3565,P1372,clicked,2024-11-29
C3896,P3958,clicked,2024-01-05
C9535,P6381,viewed,2024-05-02
C6946,P3831,clicked,2024-03-06
C7647,P5627,clicked,2024-10-11
C4935,P9800,purchased,2024-03-27
C2886,P7908,clicked,2024-10-17
C3746,P8151,purchased,2024-02-16
C9393,P9793,viewed,2024-03-02
C8619,P2392,purchased,2024-03-15
C5256,P6067,viewed,2024-09-11
C3497,P6734,purchased,2024-07-12
C5860,P3566,clicked,2024-08-03
C7435,P7053,purchased,2024-09-18
C1438,P1589,clicked,2024-09-03
C8847,P1821,purchased,2024-12-20
C9434,P3029,clicked,2024-06-19
C9393,P3584,clicked,2024-04-06
C9694,P1378,purchased,2024-11-30
C5310,P6067,viewed,2024-01-01
C9412,P6479,clicked,2024-03-21
C6105,P5294,purchased,2024-10-23
C1438,P6867,viewed,2024-05-16
C4940,P8619,clicked,2024-09-07
C9653,P4962,purchased,2024-07-14
C4830,P1294,purchased,2024-07-08
C7435,P2120,purchased,2024-03-25
C9792,P9737,clicked,2024-09-08
C5118,P9620,clicked,2024-11-26
C7193,P7240,clicked,2024-02-29
C3565,P4937,viewed,2024-06-19
C3763,P3102,purchased,2024-11-21
C8847,P8035,viewed,2024-03-23
C2886,P9494,viewed,2024-08-31
C8433,P1952,viewed,2024-05-13
C6946,P7367,clicked,2024-06-15
C3763,P8942,clicked,2024-08-16
C3565,P8443,purchased,2024-12-09
C6463,P4704,purchased,2024-02-26
C4506,P3584,clicked,2024-08-08
C4940,P7938,purchased,2024-05-13
C1273,P8633,viewed,2024-04-06
C1527,P2404,purchased,2024-07-28
C1965,P4300,viewed,2024-12-06
C5715,P3669,purchased,2024-11-27
C9615,P9143,clicked,2024-06-28
C3893,P2077,clicked,2024-10-13
C4616,P9874,clicked,2024-05-15
C4044,P2142,clicked,2024-08-15
C5961,P6966,viewed,2024-12-12
C3816,P9723,clicked,2024-02-02
C7186,P9541,viewed,2024-04-14
C3053,P5294,clicked,2024-03-21
C8619,P3878,viewed,2024-03-07
C1627,P6871,purchased,2024-01-04
C3583,P9800,purchased,2024-12-07
C5256,P3014,viewed,2024-08-31
C3583,P1300,viewed,2024-07-16
C3896,P8291,viewed,2024-07-26
C3501,P2353,viewed,2024-02-13
C9535,P7916,clicked,2024-07-19
C1438,P9553,purchased,2024-10-30
C9615,P9969,clicked,2024-01-09
C4935,P2992,purchased,2024-11-29
C3946,P7908,clicked,2024-03-02
C9412,P1152,clicked,2024-02-16
C7048,P3768,purchased,2024-08-17
C4830,P9510,purchased,2024-03-21
C9434,P1070,purchased,2024-11-11
C4616,P2353,clicked,2024-04-09
C9653,P2318,clicked,2024-11-07
C3746,P6069,viewed,2024-11-01
C5256,P6073,purchased,2024-05-10
C7318,P8755,purchased,2024-02-14
C5715,P2704,clicked,2024-11-29
C9653,P1108,purchased,2024-11-21
C1273,P1042,purchased,2024-06-14
C5955,P2940,purchased,2024-07-14
C1627,P8239,purchased,2024-07-26
C7193,P6871,viewed,2024-11-27
C5905,P6449,purchased,2024-02-23
C8661,P7542,viewed,2024-01-15
C3365,P4962,viewed,2024-03-06
C1413,P9151,clicked,2024-09-10
C7435,P9969,clicked,2024-05-01
C5860,P3539,viewed,2024-03-19
C3565,P6496,viewed,2024-12-04
C3261,P7540,purchased,2024-02-27
C9615,P8544,clicked,2024-12-07
C7435,P8713,viewed,2024-08-22
C5567,P7540,clicked,2024-05-27
C1464,P1792,purchased,2024-01-31
C9434,P9969,viewed,2024-03-11
C3893,P9151,purchased,2024-07-08
C7435,P3828,viewed,2024-09-28
C3565,P2575,clicked,2024-06-27
C9792,P8575,purchased,2024-10-14
C7647,P7971,clicked,2024-04-07
C1627,P8356,viewed,2024-02-05
C2886,P8035,viewed,2024-11-13
C1464,P4959,viewed,2024-05-31
C7348,P4061,purchased,2024-08-26
C7348,P7813,viewed,2024-03-24
C7647,P1819,viewed,2024-10-12
C7186,P5927,clicked,2024-07-02
C4251,P1202,clicked,2024-10-15
C3763,P9391,viewed,2024-01-26
C3893,P1315,viewed,2024-07-20
C3893,P7585,clicked,2024-11-14
C3365,P2704,viewed,2024-10-11
C7186,P2376,viewed,2024-11-08
C9434,P2142,clicked,2024-09-03
C9393,P4057,clicked,2024-07-17
C7318,P4933,clicked,2024-04-28
C8310,P7194,viewed,2024-02-10
C5227,P2077,viewed,2024-01-13
C9412,P7128,clicked,2024-06-14
C4999,P6514,clicked,2024-09-26
C7048,P5659,clicked,2024-12-13
C1527,P9731,clicked,2024-05-15
C8847,P7529,purchased,2024-10-21
C8433,P4851,purchased,2024-09-15
C9393,P8035,clicked,2024-03-18
C6105,P9459,purchased,2024-10-22
C6461,P6079,viewed,2024-12-15
C4802,P2766,viewed,2024-10-16
C8274,P7542,clicked,2024-09-20
C5607,P5805,viewed,2024-05-30
C1648,P9504,clicked,2024-05-26
C3053,P6741,purchased,2024-05-12
C8619,P2254,viewed,2024-10-17
C4616,P9241,viewed,2024-11-13
C9393,P4602,viewed,2024-03-01
C3583,P3176,clicked,2024-10-11
C8366,P5766,viewed,2024-07-17
C5118,P3518,clicked,2024-09-20
C5256,P2747,purchased,2024-02-18
C5955,P8239,clicked,2024-05-22
C6989,P3152,purchased,2024-06-29
C9393,P7399,purchased,2024-08-04
C8274,P3828,clicked,2024-04-20
C4799,P4578,clicked,2024-12-21
C5256,P9545,viewed,2024-03-09
C8274,P3669,clicked,2024-06-02
C5256,P3764,viewed,2024-05-03
C6652,P5041,viewed,2024-02-15
C4616,P3831,clicked,2024-08-11
C5607,P4848,viewed,2024-08-08
C6946,P2655,clicked,2024-05-08
C7318,P9428,clicked,2024-03-21
C5905,P5659,purchased,2024-12-14
C4802,P3757,viewed,2024-05-16
C6862,P9534,clicked,2024-10-15
C3946,P7603,purchased,2024-05-20
C6463,P1821,purchased,2024-12-12
C7348,P3878,clicked,2024-08-05
C9694,P5927,purchased,2024-08-08
C3763,P2351,purchased,2024-04-10
C4830,P8291,viewed,2024-08-09
C9792,P3486,clicked,2024-05-29
C4616,P2236,purchased,2024-09-29
C3583,P3102,viewed,2024-03-21
C8310,P4962,purchased,2024-06-01
C5715,P3787,purchased,2024-03-16
C5955,P9287,viewed,2024-05-21
C5607,P8291,viewed,2024-09-16
C4799,P1608,purchased,2024-06-23
C9694,P4918,viewed,2024-05-24
C8901,P6101,clicked,2024-08-05
C3793,P5832,clicked,2024-08-24
C3325,P7916,purchased,2024-11-16
C3261,P5209,clicked,2024-09-11
C4616,P1214,clicked,2024-05-04
C7348,P2796,clicked,2024-01-13
C9434,P5209,purchased,2024-05-04
C5310,P3620,purchased,2024-08-03
C4506,P5729,purchased,2024-10-14
C9615,P8061,viewed,2024-02-15
C4530,P1821,purchased,2024-03-08
C9304,P7868,purchased,2024-07-14
C3053,P2778,purchased,2024-09-16
C4940,P7802,clicked,2024-05-20
C1273,P9724,purchased,2024-06-25
C7193,P3831,clicked,2024-03-22
C1648,P5107,purchased,2024-02-29
C5118,P7603,clicked,2024-06-11
C9434,P3878,viewed,2024-02-12
C4044,P4420,purchased,2024-06-05
C9393,P8739,purchased,2024-01-05
C8661,P9225,viewed,2024-11-16
C1828,P5752,viewed,2024-05-10
C1438,P3024,clicked,2024-02-11
C4044,P8827,viewed,2024-07-20
C5961,P6079,viewed,2024-05-01
C5458,P3319,clicked,2024-11-17
C1648,P2388,purchased,2024-04-19
C9653,P3701,purchased,2024-06-04
C4935,P5742,clicked,2024-06-18
C1965,P4795,viewed,2024-03-10
C4506,P3176,viewed,2024-11-21
C8847,P4848,purchased,2024-04-29
C8433,P9587,purchased,2024-05-19
C2389,P6959,purchased,2024-03-25
C5256,P7082,purchased,2024-02-07
C1673,P1089,clicked,2024-12-06
C2447,P8007,clicked,2024-11-21
C5118,P9142,viewed,2024-11-04
C1673,P9391,viewed,2024-02-01
C8310,P4922,clicked,2024-07-24
C1627,P7327,clicked,2024-11-21
C4999,P3800,clicked,2024-03-26
C5568,P7266,viewed,2024-08-19
C8433,P7734,viewed,2024-01-30
C9434,P8755,viewed,2024-05-07
C4799,P6741,purchased,2024-02-19
C2447,P3656,viewed,2024-03-06
C4940,P2200,viewed,2024-04-03
C7048,P8755,viewed,2024-05-02
C3816,P6867,viewed,2024-02-14
C6652,P1202,viewed,2024-01-18
C1304,P8942,purchased,2024-01-13
C5715,P4726,clicked,2024-09-23
C6862,P8633,viewed,2024-09-23
C4802,P6101,purchased,2024-02-06
C2447,P5276,clicked,2024-04-01
C1828,P6817,viewed,2024-07-25
C5912,P1862,purchased,2024-08-18
C4530,P8754,purchased,2024-08-09
C5567,P6553,purchased,2024-04-05
C4999,P6975,viewed,2024-03-29
C2344,P9459,viewed,2024-04-16
C9338,P9747,clicked,2024-10-27
C8619,P3730,purchased,2024-01-24
C5297,P7396,viewed,2024-04-02
C4799,P1214,clicked,2024-07-01
C4506,P5659,clicked,2024-04-04
C4940,P5710,purchased,2024-08-28
C6652,P1692,clicked,2024-06-16
C3893,P8619,purchased,2024-11-28
C7186,P7910,viewed,2024-09-14
C7348,P3954,viewed,2024-08-31
C3763,P3229,viewed,2024-07-09
C5458,P9800,purchased,2024-04-04
C5607,P9723,clicked,2024-11-29
C4616,P1657,clicked,2024-01-11
C6946,P6234,clicked,2024-04-25
C5607,P5710,clicked,2024-02-24
C9434,P3679,viewed,2024-06-05
C8642,P8531,purchased,2024-07-27
C4883,P7240,purchased,2024-03-22
C4830,P3650,purchased,2024-07-18
C1438,P3393,purchased,2024-01-22
C4999,P2747,purchased,2024-11-08
C3746,P6547,clicked,2024-07-05
C6862,P2449,clicked,2024-08-24
C6606,P8151,purchased,2024-04-17
C3053,P3024,purchased,2024-07-21
C5227,P8364,purchased,2024-03-10
C3565,P7082,purchased,2024-01-01
C3896,P4061,clicked,2024-10-17
C3555,P3048,purchased,2024-09-15
C6310,P9895,viewed,2024-04-27
C8433,P8781,clicked,2024-12-05
C7348,P4818,clicked,2024-07-29
C9393,P8291,viewed,2024-12-04
C5955,P6512,purchased,2024-07-14
C3763,P5823,viewed,2024-01-14
C2344,P7542,purchased,2024-05-14
C1438,P1779,clicked,2024-11-28
C6862,P5211,clicked,2024-10-31
C8274,P6385,viewed,2024-09-20
C1304,P7378,clicked,2024-11-28
C3555,P8755,viewed,2024-11-15
C3793,P3800,viewed,2024-08-25
C6463,P4602,viewed,2024-04-21
C8274,P6593,purchased,2024-09-08
C3896,P7603,clicked,2024-03-10
C6105,P7730,purchased,2024-07-07
C2447,P1099,viewed,2024-07-23
C4935,P8913,purchased,2024-03-11
C1648,P2575,viewed,2024-10-19
C5955,P8393,viewed,2024-07-03
C6946,P3566,viewed,2024-08-03
C8366,P3229,clicked,2024-05-11
C9131,P2318,clicked,2024-11-28
C1166,P5384,clicked,2024-04-07
C9393,P5209,clicked,2024-11-07
C5905,P9459,purchased,2024-02-16
C4830,P5745,purchased,2024-01-09
C4530,P2449,viewed,2024-08-23
C1464,P5766,clicked,2024-10-21
C4940,P7108,clicked,2024-09-24
C8366,P9459,viewed,2024-11-18
C6463,P8142,clicked,2024-12-02
C3325,P3580,viewed,2024-11-30
C1140,P7230,clicked,2024-08-28
C8310,P3679,purchased,2024-03-22
C8661,P2747,clicked,2024-11-03
C6862,P5714,clicked,2024-01-04
C9653,P3001,viewed,2024-05-22
C1304,P6645,clicked,2024-03-17
C8366,P3029,viewed,2024-10-28
C9653,P8999,clicked,2024-07-01
C1827,P7396,viewed,2024-06-06
C3261,P9459,clicked,2024-06-20
C3816,P1751,purchased,2024-03-10
C8433,P3518,viewed,2024-01-07
C2447,P1821,clicked,2024-03-02
C8661,P4848,clicked,2024-01-10
C3893,P9459,clicked,2024-01-20
C5912,P1248,purchased,2024-03-31
C1827,P3650,clicked,2024-03-21
C4616,P6373,purchased,2024-04-03
C9338,P6553,clicked,2024-10-19
C7048,P4704,clicked,2024-09-06
C1438,P9504,purchased,2024-01-04
C1627,P7748,viewed,2024-03-03
C6989,P3831,viewed,2024-06-22
C7647,P5823,viewed,2024-09-03
C1438,P8291,purchased,2024-07-12
C8366,P5514,clicked,2024-04-11
C4044,P6989,purchased,2024-09-04
C4830,P3701,viewed,2024-11-20
C5607,P6059,clicked,2024-06-18
C3946,P9969,clicked,2024-02-28
C3053,P9731,viewed,2024-09-19
C5607,P5745,clicked,2024-12-13
C4999,P4685,clicked,2024-05-26
C7318,P6817,purchased,2024-02-24
C4506,P6867,purchased,2024-09-19
C5715,P9262,viewed,2024-06-01
C9304,P6692,purchased,2024-02-04
C3763,P1761,purchased,2024-12-18
C5297,P3486,viewed,2024-01-18
C6310,P1290,viewed,2024-02-13
C5905,P3764,clicked,2024-05-25
C1627,P6024,clicked,2024-12-06
C6461,P6553,purchased,2024-01-16
C4616,P1243,viewed,2024-11-22
C1965,P3915,viewed,2024-08-20
C3816,P9496,clicked,2024-09-01
C3583,P6515,purchased,2024-09-03
C3565,P9793,viewed,2024-10-21
C1464,P9553,viewed,2024-12-08
C1827,P9352,purchased,2024-07-02
C1273,P4023,viewed,2024-05-17
C1627,P4578,purchased,2024-01-03
C4883,P2957,viewed,2024-07-10
C7318,P8942,purchased,2024-03-31
C5715,P7332,viewed,2024-09-10
C9412,P2318,viewed,2024-01-03
C1166,P2005,purchased,2024-01-30
C9393,P1070,clicked,2024-04-25
C5310,P7542,viewed,2024-11-23
C5568,P2144,viewed,2024-10-09
C5297,P9415,purchased,2024-12-03
C3053,P3870,clicked,2024-07-21
C1648,P6234,viewed,2024-09-23
C5860,P3685,clicked,2024-02-24
C6105,P4704,viewed,2024-04-26
C6946,P4024,purchased,2024-11-19
C4802,P3958,viewed,2024-12-04
C5715,P8680,purchased,2024-03-06
C1673,P3014,viewed,2024-08-02
C3893,P5093,clicked,2024-04-12
C3555,P9262,clicked,2024-07-28
C1648,P9737,purchased,2024-01-12
C9653,P2449,viewed,2024-06-29
C7348,P6515,clicked,2024-06-27
C3816,P9352,clicked,2024-12-16
C7186,P3787,viewed,2024-07-17
C9304,P2980,clicked,2024-08-27
C3746,P3269,purchased,2024-04-24
C1304,P5927,viewed,2024-10-12
C1273,P9149,clicked,2024-04-22
C5905,P2465,purchased,2024-10-08
C5607,P1388,viewed,2024-01-04
C4616,P8123,viewed,2024-09-09
C6461,P5294,clicked,2024-07-18
C4940,P1810,purchased,2024-10-26
C4940,P3176,clicked,2024-11-29
C8310,P2465,purchased,2024-08-30
C3555,P8781,clicked,2024-01-13
C8274,P9459,purchased,2024-10-30
C5567,P9318,purchased,2024-06-16
C6105,P1388,clicked,2024-11-14
C9339,P7231,purchased,2024-04-19
C1413,P5514,purchased,2024-04-06
C9434,P1108,purchased,2024-11-17
C8366,P6512,viewed,2024-05-26
C8642,P7603,clicked,2024-10-19
C8901,P7135,purchased,2024-04-03
C7435,P6305,viewed,2024-06-03
C5912,P7823,purchased,2024-11-24
C8433,P3113,clicked,2024-08-26
C5297,P8239,clicked,2024-02-12
C9653,P5781,viewed,2024-04-15
C7186,P9914,clicked,2024-09-13
C6105,P4334,viewed,2024-03-14
C1464,P1700,purchased,2024-02-24
C7186,P6817,purchased,2024-09-27
C3565,P8123,viewed,2024-08-27
C8619,P5445,viewed,2024-08-31
C5912,P8713,viewed,2024-07-25
C8642,P1819,purchased,2024-05-13
C4830,P7908,purchased,2024-06-05
C7318,P4279,viewed,2024-05-12
C6606,P2704,clicked,2024-08-11
C3816,P7953,purchased,2024-01-27
C1827,P3526,viewed,2024-07-04
C9694,P7143,clicked,2024-10-30
C5297,P7638,clicked,2024-07-10
C9131,P6879,purchased,2024-04-23
C1304,P2202,purchased,2024-01-05
C4044,P7730,purchased,2024-06-24
C8366,P4848,viewed,2024-01-25
C4935,P6547,viewed,2024-07-21
C1140,P9494,clicked,2024-11-12
C9653,P1521,viewed,2024-01-15
C9615,P5785,clicked,2024-12-20
C1828,P9163,viewed,2024-02-28
C4935,P9510,clicked,2024-10-28
C8847,P5887,purchased,2024-09-06
C9339,P6280,purchased,2024-07-21
C5912,P2353,clicked,2024-01-17
C6606,P3566,viewed,2024-03-19
C5567,P8986,viewed,2024-08-31
C6652,P5745,purchased,2024-11-09
C3946,P5251,viewed,2024-03-10
C5715,P2957,clicked,2024-06-23
C6463,P9747,purchased,2024-09-11
C1413,P3974,purchased,2024-05-28
C9339,P3958,clicked,2024-09-25
C5715,P6449,purchased,2024-10-01
C6652,P9391,viewed,2024-01-21
C3261,P6902,viewed,2024-07-06
C6652,P7540,clicked,2024-03-23
C9412,P7396,clicked,2024-09-14
C3816,P5065,viewed,2024-09-09
C1965,P4057,viewed,2024-09-17
C1166,P2254,clicked,2024-09-02
C8901,P3824,clicked,2024-07-23
C3896,P1546,purchased,2024-07-09
C4940,P1087,viewed,2024-12-15
C4935,P9785,viewed,2024-01-07
C7318,P3486,clicked,2024-08-06
C7318,P1700,clicked,2024-05-20
C3793,P5266,clicked,2024-09-19
C1140,P2388,purchased,2024-05-29
C3365,P9425,viewed,2024-01-27
C7647,P7734,purchased,2024-08-17
C7318,P4937,purchased,2024-09-18
C3325,P9579,clicked,2024-03-02
C1828,P1821,viewed,2024-06-20
C6989,P6514,purchased,2024-04-06
C3325,P4933,viewed,2024-02-06
C1627,P9271,clicked,2024-07-06
C5905,P7194,clicked,2024-03-01
C3893,P5654,clicked,2024-06-13
C4940,P1546,purchased,2024-11-26
C4935,P9969,clicked,2024-09-10
C1464,P8680,purchased,2024-10-29
C5905,P3870,viewed,2024-02-23
C3763,P1938,purchased,2024-01-24
C9434,P1202,clicked,2024-04-13
C5860,P3800,purchased,2024-06-30
C3053,P7231,purchased,2024-11-22
C2886,P8259,viewed,2024-05-09
C7048,P4118,clicked,2024-08-16
C5297,P1531,viewed,2024-11-15
C9393,P2119,purchased,2024-12-15
C3816,P3113,clicked,2024-02-29
C6463,P3958,purchased,2024-11-12
C2344,P4599,clicked,2024-02-01
C1273,P7367,viewed,2024-01-20
C1304,P5005,viewed,2024-01-06
C5567,P1406,purchased,2024-01-07
C4935,P4766,purchased,2024-03-17
C9338,P7616,viewed,2024-01-28
C9339,P7616,purchased,2024-02-02
C5227,P3687,clicked,2024-09-11
C1140,P5530,clicked,2024-12-15
C4802,P1589,purchased,2024-05-19
C5297,P6059,viewed,2024-10-25
C5860,P7231,viewed,2024-12-20
C1648,P9239,viewed,2024-01-03
C2344,P2747,viewed,2024-07-25
C1140,P4334,purchased,2024-03-27
C5860,P4381,viewed,2024-03-21
C7348,P5373,viewed,2024-11-04
C5310,P6741,viewed,2024-09-11
C3053,P6305,viewed,2024-02-09
C6606,P6734,viewed,2024-04-15
C9434,P6449,purchased,2024-04-29
C3365,P5605,purchased,2024-02-20
C8847,P1792,purchased,2024-08-12
C1273,P9352,viewed,2024-05-03
C6606,P1382,viewed,2024-06-11
C4935,P6817,purchased,2024-04-20
C8901,P5107,clicked,2024-06-20
C3893,P5605,clicked,2024-02-10
C4506,P8007,clicked,2024-05-30
C1648,P5749,purchased,2024-09-02
C4044,P5800,clicked,2024-07-11
C1827,P3602,viewed,2024-05-26
C4530,P9151,clicked,2024-07-19
C3325,P9914,viewed,2024-08-27
C1827,P3687,viewed,2024-08-17
C4940,P5823,purchased,2024-07-15
C5860,P8680,viewed,2024-01-12
C6652,P1294,viewed,2024-03-23
C3583,P8441,viewed,2024-09-27
C4999,P1202,viewed,2024-11-16
C4830,P5451,purchased,2024-07-17
C7048,P9800,viewed,2024-08-11
C4616,P2191,purchased,2024-03-11
C1527,P3107,viewed,2024-02-02
C1464,P7529,clicked,2024-08-05
C7647,P2670,purchased,2024-07-09
C3793,P8142,clicked,2024-02-27
C8310,P5107,clicked,2024-07-05
C6862,P2940,clicked,2024-01-22
C3793,P8142,purchased,2024-02-09
C9131,P5005,clicked,2024-12-19
C1464,P6038,purchased,2024-02-14
C7048,P3687,purchased,2024-02-03
C4506,P7128,purchased,2024-07-25
C4830,P2655,viewed,2024-04-17
C3501,P9731,clicked,2024-03-13
C5772,P4300,purchased,2024-08-10
C2389,P5445,viewed,2024-04-05
C4935,P3507,viewed,2024-11-07
C4530,P1125,purchased,2024-01-29
C5912,P7483,viewed,2024-01-13
C1464,P7767,clicked,2024-08-19
C3365,P1521,purchased,2024-06-28
C3793,P5710,viewed,2024-04-25
C4940,P7953,purchased,2024-06-12
C5772,P2893,purchased,2024-08-18
C3746,P9239,viewed,2024-06-24
C5310,P9494,viewed,2024-10-10
C3896,P6059,clicked,2024-10-01
C8901,P8843,purchased,2024-11-06
C9615,P3669,purchased,2024-09-22
C4940,P5384,viewed,2024-03-16
C1965,P2236,clicked,2024-08-15
C4999,P1070,purchased,2024-09-13
C1304,P8544,clicked,2024-10-18
C5715,P1294,clicked,2024-09-26
C9615,P2236,clicked,2024-01-07
C1413,P1070,purchased,2024-12-07
C5955,P3958,viewed,2024-02-03
C9339,P4420,viewed,2024-11-27
C3763,P6645,purchased,2024-08-11
C9792,P4447,purchased,2024-03-22
C4940,P6645,viewed,2024-09-02
C7318,P7399,purchased,2024-06-03
C9304,P2388,viewed,2024-07-09
C9615,P1938,purchased,2024-06-28
C1438,P4420,viewed,2024-01-13
C4530,P9415,viewed,2024-11-25
C9694,P4334,viewed,2024-04-02
C1304,P9729,purchased,2024-01-18
C3555,P5589,purchased,2024-05-23
C9339,P5251,viewed,2024-12-19
C1828,P1507,viewed,2024-08-07
C6105,P5347,clicked,2024-07-07
C2447,P1108,purchased,2024-09-14
C6310,P8364,purchased,2024-02-22
C3565,P9318,clicked,2024-04-07
C4506,P3874,clicked,2024-01-09
C4506,P5264,viewed,2024-07-09
C3365,P9287,clicked,2024-04-22
C3497,P7529,purchased,2024-06-03
C9393,P8810,purchased,2024-03-05
C8310,P5728,clicked,2024-10-01
C5961,P3298,clicked,2024-04-12
C9339,P4267,purchased,2024-06-24
C1166,P2202,purchased,2024-01-12
C8901,P9800,clicked,2024-07-03
C4940,P2202,purchased,2024-07-11
C6862,P2351,viewed,2024-11-01
C7348,P9579,clicked,2024-05-05
C6989,P1294,purchased,2024-05-14
C6946,P6989,viewed,2024-08-24
C4999,P3650,purchased,2024-02-08
C6862,P9318,viewed,2024-02-11
C7348,P9587,viewed,2024-04-24
C1827,P1168,viewed,2024-06-15
C5310,P1521,viewed,2024-06-22
C3893,P2142,clicked,2024-01-20
C4999,P3048,viewed,2024-01-22
C9653,P1521,purchased,2024-08-14
C3501,P7378,purchased,2024-11-04
C3365,P3757,purchased,2024-05-13
C3816,P7585,viewed,2024-07-07
C5772,P7483,viewed,2024-07-28
C5118,P3492,clicked,2024-01-28
C3261,P1952,clicked,2024-01-27
C5118,P4057,viewed,2024-09-04
C1673,P6305,clicked,2024-12-20
C3893,P1070,clicked,2024-02-15
C8661,P7734,clicked,2024-07-12
C7048,P3800,purchased,2024-03-07
C1527,P5823,clicked,2024-01-17
C6310,P9684,viewed,2024-08-24
C5860,P2119,viewed,2024-10-25
C5860,P1125,clicked,2024-05-05
C9792,P1821,purchased,2024-01-07
C5568,P3800,purchased,2024-11-19
C9792,P8744,viewed,2024-01-25
C4935,P9262,clicked,2024-10-08
C1438,P4726,purchased,2024-07-24
C8901,P4381,clicked,2024-11-01
C2886,P1243,clicked,2024-03-16
C2344,P3669,clicked,2024-05-28
C8366,P9684,viewed,2024-02-05
C1648,P4954,clicked,2024-03-06
C1413,P7378,viewed,2024-10-13
